,created_at,tweet,clean_tweets,tweet_len,sentiment
372,2020-03-10 17:11:51,RT @jonst0kes: This thread s astonishing. We’re in such deep doo doo. https://t.co/qx8EWGITKy,jonst kes thread astonishing deep doo doo qx ewgitky,52,1
373,2020-03-10 17:11:51,"RT @hrkbenowen: Dozens in Iran die from drinking bootleg alcohol to prevent the coronavirus infection

https://t.co/bw6q9uJ3F0",hrkbenowen dozen iran die drinking bootleg al hol prevent ronavirus infection bw uj,83,-1
374,2020-03-10 17:11:51,"RT @CrypticNoOne: That's a free $4,600 for me I'm built different 💯",crypticnoone free built different,33,1
375,2020-03-10 17:11:51,"RT @__ariannalp: crap this virus is turning all the people into pigeons

#coronavirus https://t.co/UopvX9BqZD",ariannalp crap virus turning people pigeon ronavirus uopvx bqzd,63,-1
376,2020-03-10 17:11:51,"RT @funder: BREAKING: Trump is looking at providing federal relief for hotels regarding coronavirus, because he owns hotels. Him and his co…",funder breaking trump looking providing federal relief hotel regarding ronavirus owns hotel,91,0
377,2020-03-10 17:11:51,RT @NRO: Calling the Wuhan Virus the ‘Wuhan Virus’ Is Not Racist | https://t.co/u4YZOfswto via @RichLowry https://t.co/EfaUy6GySc,nro calling wuhan virus wuhan virus racist yzofswto via richlowry efauy gysc,76,0
378,2020-03-10 17:11:51,"RT @mmaher70: Pressure builds on UK to step up coronavirus measures
We have an NHS destroyed by 10 years of Tories cuts
We need to keep p…",mmaher pressure build uk step ronavirus measure nh destroyed year tory cut need keep,84,0
379,2020-03-10 17:11:51,Nope. Add a few zeros and I might consider it though 🤔,nope add zero might nsider though,33,0
380,2020-03-10 17:11:51,"RT @JonRothstein: Sources: The Ivy League has cancelled its conference tournament due to coronavirus.

Regular season champion Yale will go…",jonrothstein source ivy league cancelled nference tournament due ronavirus regular season champion yale go,106,-1
381,2020-03-10 17:11:51,"@HKrassenstein My ""friend"" hopes that fucker (trump) has coronavirus!!! And doesn't recover from it...",hkrassenstein friend hope fucker trump ronavirus ver,52,0
382,2020-03-10 17:11:51,RT @keywilliamss: So NONE of these Corona Virus cases have been black people?! LEMME FOUND OUT WE IMMUNE. It’s the least God can do after s…,keywilliamss none corona virus case black people lemme found immune least god,77,-1
383,2020-03-10 17:11:51,It's hard not to go down that road @goodcharls,hard go road goodcharls,23,-1
384,2020-03-10 17:11:51,"RT @CrypticNoOne: That's a free $4,600 for me I'm built different 💯",crypticnoone free built different,33,1
385,2020-03-10 17:11:51,"RT @mrjamesob: You start off chasing ratings by using ignorant grifters to ‘balance’ experts in TV &amp; radio ‘debates’.
You end up with Nigel…",mrjamesob sta chasing rating using ignorant grifter balance expe tv amp radio debate end nigel,94,0
386,2020-03-10 17:11:51,"RT @howroute: A 32-year-old New Jersey patient with no underlying conditions fighting #coronavirus, struggles talking. The patient, James C…",howroute year old new jersey patient underlying nditions fighting ronavirus struggle talking patient james,106,1
387,2020-03-10 17:11:51,RT @DavidAgus: Important graphic from @businessinsider showing where we stand as a country in #CoronaVirus testing. Scary when the denomina…,davidagus impo ant graphic businessinsider showing stand untry coronavirus testing scary denomina,97,-1
388,2020-03-10 17:11:51,RT @RealDoctorMike: Continuing my battle on misinformation during the #COVID19 outbreak ⛑🦠💪🏼 Arm yourself with quality sources so you can m…,realdoctormike continuing battle misinformation covid outbreak arm quality source,81,0
389,2020-03-10 17:11:51,"RT @tobi_dare: @waffiking Nawa ooo
Wetin Corona virus know go see for Hospital..",tobi dare waffiking nawa ooo wetin corona virus know go see hospital,68,0
390,2020-03-10 17:11:51,"RT @_SJPeace_: This is how Singapore is fighting the Corona Virus

WOW!

This is what a government that cares about its people looks like.…",sjpeace singapore fighting corona virus wow government care people look like,76,1
391,2020-03-10 17:11:51,RT @kidmanscill: My wife and I get corona virus. We go to Disneyland and ride California screamin. The park finds out and quarantines us on…,kidmanscill wife get rona virus go disneyland ride california screamin park find quarantine u,93,0
392,2020-03-10 17:11:51,"“Speaking during a press conference, (Prime Minister) Mark Rutte told people to use alternative greetings to help c… https://t.co/iK30vseLiH",speaking press nference prime minister mark rutte told people use alternative greeting help ik vselih,101,0
393,2020-03-10 17:11:51,RT @jsidman: How are DC restaurants planning for coronavirus? One group has an emergency plan to operate with as few as 5 people at each re…,jsidman dc restaurant planning ronavirus one group emergency plan operate people,80,0
394,2020-03-10 17:11:51,RT @MrAmbitious12: If Corona is only getting yt folks outta here then... https://t.co/GQoW8ob3ti,mrambitious corona getting yt folk outta gqow ob ti,51,0
395,2020-03-10 17:11:51,"Um, @VisionsofTruth  I have to be a woman of my word. lol",um visionsoftruth woman word lol,32,1
396,2020-03-10 17:11:51,"RT @tedlieu: #COVID2019 can be carried by anyone: a US citizen, a Japanese tourist, an undocumented youth, or a Member of Congress. #Corona…",tedlieu covid carried anyone u citizen japanese tourist undocumented youth member congress corona,97,0
397,2020-03-10 17:11:52,"If you are on house quarantine for two weeks and you run out of food, you can always eat peanut butter sandwiches!!  #Peanutbutter",house quarantine two week run food always eat peanut butter sandwich peanutbutter,81,0
398,2020-03-10 17:11:51,"RT @JamesMelville: Asian teens punched, kicked and spat at in three separate racist coronavirus related attacks in Exeter in just one day.…",jamesmelville asian teen punched kicked spat three separate racist ronavirus related attack exeter one day,106,0
399,2020-03-10 17:11:51,"RT @tastefullytayy: Coronavirus has crossed the line for Italians
https://t.co/wmI41MKZZn",tastefullytayy coronavirus crossed line italian wmi mkzzn,57,0
400,2020-03-10 17:11:51,"RT @DrDenaGrayson: ⚠️US researchers say that it takes an average of 5 days for #COVID19 symptoms (fever, cough, shortness of breath) to app…",drdenagrayson u researcher say take average day covid symptom fever ugh sho ness breath app,91,-1
401,2020-03-10 17:11:51,RT @jxeker: the government pretending to care if poor people get coronavirus https://t.co/uwv959V3hF,jxeker government pretending care poor people get ronavirus uwv hf,66,-1
402,2020-03-10 17:11:51,ngl kinda tired of seeing all these tweets when harvard has already provided FAQs answering all these questions and… https://t.co/pS74LbcpJr,ngl kinda tired seeing tweet harvard already provided faq answering question p lbcpjr,85,-1
403,2020-03-10 17:11:52,"RT @esaagar: It's actually very important we continue to refer to COVID19 as the Wuhan Virus

The Chinese government is working overtime t…",esaagar actually impo ant ntinue refer covid wuhan virus chinese government working ove ime,91,0
404,2020-03-10 17:11:52,RT @urbestenemy: Looks like the corona virus is antiblack and I’m okay with that https://t.co/CMwiAIeaz6,urbestenemy look like rona virus antiblack okay cmwiaieaz,57,1
405,2020-03-10 17:11:52,RT @SkySportsPL: Pep Guardiola says he believes that Premier League games will be played behind closed doors this season due to concerns su…,skyspo spl pep guardiola say belief premier league game played behind closed door season due ncerns su,102,-1
406,2020-03-10 17:11:52,RT @stillgray: @chrislhayes Is it also astoundingly gross when Chinese in Asia call it the Wuhan Virus? https://t.co/oTsTl4ZFpN,stillgray chrislhayes also astoundingly gross chinese asia call wuhan virus otstl zfpn,86,0
407,2020-03-10 17:11:51,"RT @jennirsl: South Korea, with a sixth of the US population, has tested 140,000 and can do 10k a day. Which is why they've detected 6k cas…",jennirsl south korea sixth u population tested day detected ca,62,0
408,2020-03-10 17:11:51,"RT @PaulineVerheij: New study shows widespread illegal trade of European eel in Hong Kong, indicative of failure to protect the species and…",paulineverheij new study show widespread illegal trade european eel hong kong indicative failure protect specie,111,-1
409,2020-03-10 17:11:52,"RT @WesHagerman: Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g…",weshagerman oh god doctor nurse bernie coronavirus town hall pissed medium question got,87,0
410,2020-03-10 17:11:51,somebody at my school PLEASE PLEASEEE get coronavirus i’m BEGGING https://t.co/uPX8WIDjYt,somebody school please pleaseee get ronavirus begging upx widjyt,64,0
411,2020-03-10 17:11:52,Nooooooo leave them there 😩,nooooooo leave,14,0
412,2020-03-10 17:11:52,RT @keywilliamss: So NONE of these Corona Virus cases have been black people?! LEMME FOUND OUT WE IMMUNE. It’s the least God can do after s…,keywilliamss none corona virus case black people lemme found immune least god,77,-1
413,2020-03-10 17:11:52,"RT @SriSri: #Coronavirus
All of us need to be careful but there is no need to panic. On the other hand, let's not be complacent either. Acc…",srisri coronavirus u need careful need panic hand let mplacent either acc,73,-1
414,2020-03-10 17:11:52,RT @DrErfanOmar: heightened tensions between the two South Asian nuclear-armed rivals have further flared up after India scrapped the speci…,drerfanomar heightened tension two south asian nuclear armed rival fu flared india scrapped speci,97,0
415,2020-03-10 17:11:52,"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…",labisbeticah please please guy hern italy made one big mistake everybody kept saying flu,88,0
416,2020-03-10 17:11:52,RT @sindivanzyl: Thank you @Dischem #COVID19 #CoronaVirusSA https://t.co/gmyEZFttsR,sindivanzyl thank dischem covid coronavirussa gmyezfttsr,56,0
417,2020-03-10 17:11:52,"RT @_SJPeace_: This is how Singapore is fighting the Corona Virus

WOW!

This is what a government that cares about its people looks like.…",sjpeace singapore fighting corona virus wow government care people look like,76,1
418,2020-03-10 17:11:52,Beat that for a headline....,beat headline,13,0
419,2020-03-10 17:11:52,RT @mrjamesob: Weird that European countries are responding to coronavirus so differently when all the laws are made in Brussels.,mrjamesob weird european untries responding ronavirus differently law made brussels,83,-1
420,2020-03-10 17:11:52,RT @nlw: We’ve officially reached the formal quarantine phase. https://t.co/182GexRRfh,nlw officially reached formal quarantine phase gexrrfh,54,0
421,2020-03-10 17:11:52,wow.....i'm having an argument on FACEBOOK OVER THE CORONAVIRUS. i've reached a new low in life. congrats cody real proud of you.,wow argument facebook coronavirus reached new low life ngrats dy real proud,75,1
422,2020-03-10 17:11:52,Up to wur knees in the Coro Vs!,wur knee coro v,15,0
423,2020-03-10 17:11:52,"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…",labisbeticah please please guy hern italy made one big mistake everybody kept saying flu,88,0
424,2020-03-10 17:11:52,"RT @SenKamalaHarris: Calling it the ""Chinese coronavirus"" isn't just racist, it's dangerous and incites discrimination against Asian Americ…",senkamalaharris calling chinese ronavirus racist dangerous incites discrimination asian americ,94,-1
425,2020-03-10 17:11:52,"RT @HelenBranswell: Amazing! What South Korea is doing is really bending their #Covid19 epidemic curve. Only 131 new cases today, versus 90…",helenbranswell amazing south korea really bending covid epidemic curve new case today versus,92,1
426,2020-03-10 17:11:52,Did you get a reply from @DrZweliMkhize,get reply drzwelimkhize,23,0
427,2020-03-10 17:11:52,"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…",labisbeticah please please guy hern italy made one big mistake everybody kept saying flu,88,0
428,2020-03-10 17:11:52,"RT @Eweather13: Since it started circulating in the spring of 2009, H1N1 has infected about 100M Americans, killing about 75k and sending 9…",eweather since sta ed circulating spring infected american killing sending,74,0
429,2020-03-10 17:11:52,I love seeing everyone turn into medical experts when it comes to the #coronavirus,love seeing everyone turn medical expe me ronavirus,51,1
430,2020-03-10 17:11:52,[RTRS] 10 Mar - ITALY DEATH TOLL FROM CORONAVIRUS OUTBREAK RISES TO 631 FROM 463 ON MONDAY - OFFICIAL,r mar italy death toll coronavirus outbreak rise monday official,64,0
